,Unnamed: 0,title,time_since_posted,year,kilometers,trim,location,price,im_link
290,290,سیتروئن,دیروز,1397,43000,اتوماتیک,اراک,1750000000.0,/images/default-images/default-car-white.svg
291,291,کیا,دیروز,1393,123000,2.0 لیتر ساده,تهران / سعادت‌آباد,920000000.0,/images/default-images/default-car-white.svg
292,292,پراید,دیروز,1383,222000,دنده ای,تهران / مهرآباد جنوبی,92000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/4911a781-c9c7-4191-ae47-4e6d75b2ddaa/CarImage_638374731346961814_thumb_900_600.jpg?width=270
293,293,پراید,دیروز,1387,345000,دنده ای,رباط کریم / پرند,159000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/dacd28ea-8b69-40cb-aaa0-01505853f491/CarImage_638374725147645030_thumb_900_600.jpg?width=270
294,294,کوییک,دیروز,1402,0,دنده ای,تهران / تهرانپارس غربی,345000000.0,/images/default-images/default-car-white.svg
295,295,پراید,دیروز,1389,480000,SX,کرج / کوی کارمندان جنوبی,130000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/a8f29543-9e05-4360-9fcd-7a2f8d2c09b9/CarImage_638374724666606803_thumb_900_600.jpg?width=270
296,296,پراید,دیروز,1400,0,SE,تهران / بهارستان,255000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/c395d4d5-e302-4b05-9d5a-94c4bd13969d/CarImage_638374720783139080_thumb_900_600.jpg?width=270
297,297,پراید,دیروز,1383,500000,دنده ای,زرین شهر,85000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/2aabc754-cca3-4c95-9abd-ca693aab4867/CarImage_638374720604710171_thumb_900_600.jpg?width=270
298,298,کوییک,دیروز,1402,0,دنده ای,تهران / تهرانپارس غربی,345000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/6b5ed6a0-3f81-4efe-8875-2c9a8b6f8c2e/CarImage_638374719971263131_thumb_900_600.jpg?width=270
299,299,پراید,دیروز,1394,289000,SE,تهران / شهرک ولیعصر,186000000.0,/images/default-images/default-car-white.svg
300,300,پراید,دیروز,1393,250000,SE,محمود آباد,174000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/6388316f-a9d7-4575-bb39-28226f70fa75/CarImage_638367070687215092_thumb_900_600.jpg?width=270
301,301,کیا,دیروز,1395,38500,2.0 لیتر ساده,تهران / پاسداران,,/images/default-images/default-car-white.svg
302,302,کیا,دیروز,1393,47000,1.6 لیتر ساده,تهران / کامرانیه جنوبی,850000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/725ebc60-676e-477c-a8d4-b0bb04c7e1ee/CarImage_638372882416709791_thumb_900_600.jpeg?width=270
303,303,کوییک,دیروز,1402,0,اتوماتیک,تهران / پاسداران,438000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/8ad57261-d9e2-45c4-8b81-b20471122182/CarImage_638374707884523104_thumb_900_600.jpeg?width=270
304,304,تیبا,دیروز,1399,54000,پلاس,قدس / شهر قدس,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/deec3fbc-42dc-4304-a33e-e40da60f618f/CarImage_638374706425294622_thumb_900_600.jpg?width=270
305,305,کیا,دیروز,1395,95000,2.0 لیتر ساده,تهران / پاسداران,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/38e9ed19-5bdd-4959-a988-793b80ddf7f9/CarImage_638374703743484233_thumb_900_600.jpeg?width=270
306,306,پراید,دیروز,1395,240000,SE,اصفهان / تالار,,/images/default-images/default-car-white.svg
307,307,کوییک,دیروز,1399,36300,دنده ای,تهران / چیتگر,295000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/b210ab6f-5aaa-4112-9de2-00a1a7739109/CarImage_638374698068968086_thumb_900_600.jpg?width=270
308,308,سیتروئن,دیروز,1381,263000,1.8 لیتر سوپرلوکس,تهران / میرداماد,235000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/4d0c9520-0d74-4b7d-9a07-60e75cf7e6dc/CarImage_638374695675714171_thumb_900_600.jpeg?width=270
309,309,پراید,دیروز,1393,168000,SE,تهران / اسفندیاری,,/images/default-images/default-car-white.svg
310,310,سیتروئن,دیروز,1397,0,اتوماتیک,تهران /  پایین تر از پل رومی,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/c05efdd3-a0b5-49d2-8c02-db7a8b4ee281/CarImage_638371149400512592_thumb_900_600.jpeg?width=270
311,311,چانگان,دیروز,2023,0,تیپ 3,تهران /  پایین تر از پل رومی,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/078e4f16-8bb8-4283-97d9-92e4537fc6cb/CarImage_638347002500133997_thumb_900_600.jpeg?width=270
312,312,سیتروئن,دیروز,1398,0,اتوماتیک,سنندج,2000000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/0e284297-360e-4013-8579-9cea0c5c8e38/CarImage_638374689538743452_thumb_900_600.jpg?width=270
313,313,پراید,دیروز,1402,0,SE,تهران / بلوار استقلال,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/2c2f830b-8819-4f5e-baae-e3b6f26fe2bf/CarImage_638374689437349500_thumb_900_600.jpeg?width=270
314,314,پراید,دیروز,1395,170000,SE,اردبیل,200000000.0,/images/default-images/default-car-white.svg
315,315,کیا,دیروز,1385,350000,دنده ای,تهران / یوسف‌آباد,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/ad7f5107-e3eb-484e-b5ae-f3413ff37153/CarImage_638374687030890368_thumb_900_600.jpeg?width=270
316,316,برلیانس,دیروز,1397,120000,1.65 اتوماتیک,هشتگرد,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/dd383346-cdb4-4ecb-9e5f-a837749dc24a/CarImage_638374686748895862_thumb_900_600.jpg?width=270
317,317,کوییک,دیروز,1401,11000,دنده ای,تهران / پاسداران,329000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/6b772518-80b4-4c0d-a29f-2cedb3b4c0f9/CarImage_638373019355946184_thumb_900_600.jpeg?width=270
318,318,پراید,دیروز,1394,185000,SE,تهران / پاسداران,215000000.0,/images/default-images/default-car-white.svg
319,319,شاهین,دیروز,1400,22400,دنده ای,تهران / پیروزی,510000000.0,/images/default-images/default-car-white.svg
320,320,کوییک,دیروز,1402,0,اتوماتیک,اراک,440000000.0,/images/default-images/default-car-white.svg
321,321,ساینا,دیروز,1402,0,دنده ای گازسوز,هریس,380000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/5393350a-4914-442f-982c-1fedbdebaef7/CarImage_638374667140634530_thumb_900_600.jpg?width=270
322,322,کوییک,دیروز,1401,10300,دنده ای,تهران / گیشا (کوی نصر),324000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/414740b0-5597-4903-a29e-78c070d89d7c/CarImage_638374662022794945_thumb_900_600.jpg?width=270
323,323,چانگان,دیروز,1397,115000,اتوماتیک,لنگرود,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/a2797a9a-932d-4e81-81a8-4025a5454bdb/CarImage_638372460321989662_thumb_900_600.jpg?width=270
324,324,پراید,دیروز,1389,116000,ساده,تهران / سازمان برنامه,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/1b97af55-f92b-4484-a1b6-9c8bc991f5a8/CarImage_638374773579002202_thumb_900_600.jpeg?width=270
325,325,ساینا,دیروز,1400,0,دنده ای,تهران / شهرک ولیعصر,,/images/default-images/default-car-white.svg
326,326,کوییک,دیروز,1401,31000,دنده ای,تهران / اختیاریه,322000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/bb264ace-2574-4232-b06e-ddf7e6cd6502/CarImage_638374657940365683_thumb_900_600.jpg?width=270
327,327,پراید,دیروز,1389,370000,SX,قدس,145000000.0,/images/default-images/default-car-white.svg
328,328,تیبا,دیروز,1401,0,EX,چالوس / بلوار امام رضا,320000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/201f2b21-f76f-4407-b6dd-6259afb4a656/CarImage_638374638304365309_thumb_900_600.jpg?width=270
329,329,کوییک,دیروز,1402,0,دنده ای,میاندوآب,335000000.0,/images/default-images/default-car-white.svg
330,330,پراید,دیروز,1392,93000,LE,تهران / ستارخان,190000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/8c6b0611-bba8-4fdc-91e8-f2dac48dcc25/CarImage_638374628708280777_thumb_900_600.jpg?width=270
331,331,کیا,دیروز,1397,197010,2.0 لیتر آپشنال,کرج / عظیمیه,,/images/default-images/default-car-white.svg
332,332,کیا,دیروز,1396,134000,2.0 لیتر آپشنال,تهران / مجیدیه,1210000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/d968ab59-1b27-412f-84d0-5b4c8fbae650/CarImage_638374625750864914_thumb_900_600.jpg?width=270
333,333,کوییک,دیروز,1402,0,دنده ای,تهران / عباس آباد,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/674709bd-893a-49ce-baac-a9206ecc73a1/CarImage_638344328253289223_thumb_900_600.jpg?width=270
334,334,پراید,دیروز,1395,135000,SE,استهبان,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/0731ee20-21c5-4606-91c7-74e9ac42fbb0/CarImage_638374624541281879_thumb_900_600.jpeg?width=270
335,335,کیا,دیروز,1396,31600,2.0 لیتر آپشنال,کرج / شهرک بنفشه,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/3983e412-a6e0-452d-8757-2831e54ec72f/CarImage_638374624498624061_thumb_900_600.jpeg?width=270
336,336,شاهین,دیروز,1400,28000,دنده ای,تهران / سعادت‌آباد,510000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/0122d8a2-dc4f-41e9-8845-5122532bf847/CarImage_638374624239871468_thumb_900_600.jpg?width=270
337,337,کوییک,دیروز,1402,14000,دنده ای,تهران / جنت‌آباد جنوبی,335000000.0,/images/default-images/default-car-white.svg
338,338,کیا,دیروز,1394,42000,2.0 لیتر ساده,تهران / بهجت‌آباد,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/2e8c2083-e116-47c1-9064-a245234b4983/CarImage_638374659704164317_thumb_900_600.png?width=270
339,339,کیا,دیروز,1386,350000,دنده ای,یزد,230000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/b216644a-236f-4316-908f-ef943b552d5f/CarImage_638374615668893504_thumb_900_600.jpg?width=270
340,340,کوییک,دیروز,1401,0,دنده ای,اصفهان / ملک‌شهر,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/8fc4d898-8c17-4d57-88ce-4437c7d3f26e/CarImage_638374638332214891_thumb_900_600.jpg?width=270
341,341,پراید,دیروز,1388,280000,دنده ای,اصفهان / باغ زیار,150000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/ca2ad25d-a8d3-4a98-8dc1-c084bbdf06b9/CarImage_638374613497902905_thumb_900_600.jpg?width=270
342,342,پراید,دیروز,1399,59000,SE,کرج / درختی,269000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/08e22e71-86d9-4b13-9d2c-350d6932a6f1/CarImage_638370407607432368_thumb_900_600.jpg?width=270
343,343,چانگان,دیروز,1397,36500,اتوماتیک,تهران / کلاهدوز,815000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/6701b563-9143-4011-aae4-dbca28b66800/CarImage_638366709571929240_thumb_900_600.jpeg?width=270
344,344,کوییک,دیروز,1402,0,دنده ای,تهران / عباس آباد,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/349b78a9-fa84-4a79-8e6d-da0ebf47b913/CarImage10514638_638204383577173933_thumb_900_600.jpg?width=270
345,345,کوییک,دیروز,1402,0,دنده ای,تهران / قیطریه,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/7b2ef4a4-d09b-48e2-9fed-89457b1c9ac1/CarImage_638300549416359846_thumb_900_600.jpeg?width=270
346,346,کوییک,دیروز,1402,0,اتوماتیک,تهران / قیطریه,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/a9732cb3-a003-4a33-bb1a-334245434403/CarImage_638302869680962159_thumb_900_600.jpeg?width=270
347,347,کوییک,دیروز,1402,0,دنده ای,تهران / قیطریه,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/59e36e12-8b76-4b91-b153-758b4a340f7f/CarImage_638297192750880357_thumb_900_600.jpeg?width=270
348,348,شاهین,دیروز,1402,0,دنده ای,اصفهان / عسگریه,592000000.0,/images/default-images/default-car-white.svg
349,349,پراید,دیروز,1398,100000,SE,کرج / گلشهر,255000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/9d7b2880-b06d-4d1a-8c9b-6facbc6a60f4/CarImage_638341206408971338_thumb_900_600.jpg?width=270
350,350,پراید,دیروز,1395,185000,SE,همدان / جهانما,198000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/a87cd2bb-d469-4e09-9ec6-f2af8d25af02/CarImage_638374584900728062_thumb_900_600.jpg?width=270
351,351,برلیانس,دیروز,1397,0,1.65 دنده ای,تهران / شهرک استقلال,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/5074a8f2-6868-403c-8d11-0034017b166f/CarImage_638374583152427148_thumb_900_600.jpg?width=270
352,352,کوییک,دیروز,1402,0,دنده ای,تهران / آزادی,340000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/80ebd468-5fb1-4a35-8d74-d829cacdd97f/CarImage_638374577002683860_thumb_900_600.jpg?width=270
353,353,پراید,دیروز,1397,0,SE,قم / بلوار امین,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/d10c136d-741e-4257-a3c1-4b8394c4de86/CarImage_638374575264624524_thumb_900_600.jpg?width=270
354,354,پراید,دیروز,1385,350000,دنده ای,تهران / نارمک,135000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/c0d1b2b1-6693-439e-949e-8dea3b02e973/CarImage_638374573924944869_thumb_900_600.jpg?width=270
355,355,پراید,دیروز,1387,14441,دنده ای,مشهد / طبرسی,140000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/cf73b24f-d0b5-4ef9-9549-88067a49d503/CarImage_638374614561494501_thumb_900_600.jpg?width=270
356,356,کیا,دیروز,1397,44000,2.0 لیتر آپشنال,تهران / گیشا (کوی نصر),1451900000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/0c6bf826-2bdb-4b4f-982b-b95d1ac7aa03/CarImage_638374570613981114_thumb_900_600.jpg?width=270
357,357,کوییک,دیروز,1402,0,دنده ای,شهریار,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/f259cb67-b71b-470f-93fd-46a2785a2de9/CarImage_638374568841816245_thumb_900_600.jpg?width=270
358,358,زوتی,دیروز,1397,70000,1.6 لیتر اتوماتیک,فریدون شهر,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/1071aa7e-3eaa-4a0f-8de4-6d679d389d13/CarImage_638374567658082900_thumb_900_600.jpg?width=270
359,359,کیا,دیروز,1397,116000,2.0 لیتر آپشنال,اصفهان /  خیابان مصلی  نیکبخت شرقی,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/28773f90-7f22-49d7-83e2-773a0f211873/CarImage_638329937167372557_thumb_900_600.jpeg?width=270
360,360,پراید,دیروز,1385,500000,دنده ای,شهریار / باغستان,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/4f5b82a1-d572-4e87-834a-0a8e4e4bd752/CarImage_638374567084180585_thumb_900_600.jpg?width=270
361,361,پراید,دیروز,1402,11000,SE,فریمان,260000000.0,/images/default-images/default-car-white.svg
362,362,چانگان,دیروز,1396,130000,اتوماتیک,تهران / میدان هروی,705000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/31753313-1ccf-462a-8388-136dc61a1946/CarImage_638374565263422286_thumb_900_600.jpg?width=270
363,363,چانگان,دیروز,1397,120000,اتوماتیک,تهران / باغ فیض,800000000.0,/images/default-images/default-car-white.svg
364,364,کیا,دیروز,1397,41000,2.0 لیتر آپشنال,تهران / خواجه عبداله,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/9245080b-6fcb-4537-a5e1-3c5fdcecbd61/CarImage_638368511389074208_thumb_900_600.jpeg?width=270
365,365,پراید,دیروز,1385,112333,دنده ای,اصفهان / ستار,,/images/default-images/default-car-white.svg
366,366,شاهین,دیروز,1402,0,دنده ای,,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/ecdc682c-2f31-476b-8728-89cd57e791ab/CarImage_638367731413600934_thumb_900_600.jpg?width=270
367,367,چانگان,دیروز,2023,0,تیپ 3,تهران / سعادت آباد,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/6698af26-b782-4de9-bec4-69190d970d59/CarImage_638362484175068078_thumb_900_600.jpeg?width=270
368,368,برلیانس,دیروز,1397,97000,1.65 اتوماتیک,اصفهان / خیابان امام خمینی,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/c920e87f-ec09-4b80-a689-62e429001dda/CarImage_638341776459047977_thumb_900_600.jpg?width=270
369,369,برلیانس,دیروز,1395,96000,1.5 اتوماتیک,تهران / سیدخندان,470000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/d1d00388-9e50-4b1c-9c66-7f541a558dba/CarImage_638374553557523915_thumb_900_600.jpg?width=270
370,370,شاهین,دیروز,1402,0,دنده ای,تهران / خیابان توحید,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/be763440-2d2a-4e36-8df0-eee2a64db259/CarImage10456739_638179271564937764_thumb_900_600.jpg?width=270
371,371,ساینا,دیروز,1402,0,دنده ای گازسوز,تهران / خیابان توحید,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/d8096a8a-b69b-4718-8bc0-8ddae0a5c7d7/CarImage10505845_638200010872521577_thumb_900_600.jpg?width=270
372,372,تیبا,دیروز,1399,20000,EX,تهران / منیریه,290000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/ffca2951-2867-4196-b666-232f8f3bff1b/CarImage_638374653695082625_thumb_900_600.jpg?width=270
373,373,کوییک,دیروز,1400,37000,اتوماتیک,تهران / مجیدیه,398000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/56d736d5-d941-4033-9359-cf7a93b46eae/CarImage_638374545059031979_thumb_900_600.jpeg?width=270
374,374,چانگان,دیروز,1397,37000,اتوماتیک,تهران / میدان هروی,815000000.0,/images/default-images/default-car-white.svg
375,375,کوییک,دیروز,1402,0,دنده ای,تهران / جنت‌آباد شمالی,357000000.0,/images/default-images/default-car-white.svg
376,376,پراید,دیروز,1397,200000,SE,تهران / صادقیه,250000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/92245ef9-8a6c-4925-9941-ef0ffd52aa23/CarImage_638374541689752077_thumb_900_600.jpg?width=270
